pupilonrolltableid,NativeId,termlysessiondetailsonrolltableid,termlysessiondetailsonrollorderseqcolumn,sourceid,sessions,attendancereason
542c7c70-e3b,SCH8,8e45eea7,17591,d5305b60,137.0,R
54361fee-dc6,SCH5,94a04f91,17595,a6a5c127,130.0,C
54361fee-dc6,SCH5,38e10e97,17594,a6a5c127,120.0,E
54361fee-dc6,SCH5,1a2f11bb,17598,a6a5c127,129.0,H
54361fee-dc6,SCH5,fb164f75,17596,a6a5c127,131.0,M
54361fee-dc6,SCH5,5b53d893,17597,a6a5c127,128.0,N
54362b13-aaf,SCH4,ba5ff8bc,17604,70dc8f03,137.0,M
54362b13-aaf,SCH4,39b416cf,17603,70dc8f03,131.0,N
54362b13-aaf,SCH4,e22f5e23,17606,70dc8f03,139.0,R
54362b13-aaf,SCH4,088c27d7,17602,70dc8f03,130.0,Y
5438960f-bd6,SCH3,34db63ae,17608,27f20c8f,127.0,O
5438960f-bd6,SCH3,d3cdc253,17607,27f20c8f,129.0,R
543aa104-8c2,SCH2,518facae,17610,d4743679,133.0,E
543aa104-8c2,SCH2,ec9e9d89,17609,d4743679,127.0,H
543aa104-8c2,SCH2,346311a3,17615,d4743679,131.0,I
543aa104-8c2,SCH2,ae427dd2,17614,d4743679,126.0,N
543aa104-8c2,SCH2,6a5f6722,17611,d4743679,136.0,X
544d8436-250,SCH7,f7f9a8da,17621,1c29d8b2,143.0,C
544d8436-250,SCH7,ac7fd994,17622,1c29d8b2,123.0,E
544d8436-250,SCH7,2b71ee4d,17619,1c29d8b2,132.0,G
544d8436-250,SCH7,c9d5d219,17617,1c29d8b2,127.0,M
544d8436-250,SCH7,acd0f065,17616,1c29d8b2,125.0,R
544d8436-250,SCH7,920aaab3,17618,1c29d8b2,134.0,X
545d7b9c-7e2,SCH4,a89d1857,17625,0ac57427,128.0,E
545d7b9c-7e2,SCH4,704d6b5f,17623,0ac57427,127.0,G
545d7b9c-7e2,SCH4,de1a3ea8,17624,0ac57427,118.0,R
545d7b9c-7e2,SCH4,f52bf778,17626,0ac57427,122.0,Y
5463589f-c63,SCH2,a57bd69d,17629,855c6fc9,133.0,E
5463589f-c63,SCH2,1f5a50d0,17630,855c6fc9,126.0,G
5463589f-c63,SCH2,da49ff6f,17635,855c6fc9,127.0,I
5463589f-c63,SCH2,9e6355a7,17628,855c6fc9,130.0,M
5463589f-c63,SCH2,311f3d40,17627,855c6fc9,129.0,R
5463589f-c63,SCH2,ce2b5420,17631,855c6fc9,127.0,X
54683812-002,SCH7,25c3c749,17638,c9805974,124.0,G
54683812-002,SCH7,8b3e0275,17637,c9805974,118.0,H
54683812-002,SCH7,64adbae9,17642,c9805974,128.0,M
54683812-002,SCH7,5764625f,17636,c9805974,126.0,O
54683812-002,SCH7,fc8e2079,17639,c9805974,123.0,R
54683812-002,SCH7,3cc48257,17640,c9805974,130.0,S
546cce9d-6be,SCH3,b35345b5,17644,6cf9eaf5,123.0,C
546cce9d-6be,SCH3,17909072,17649,6cf9eaf5,127.0,E
546cce9d-6be,SCH3,07d46464,17643,6cf9eaf5,132.0,H
546cce9d-6be,SCH3,c8761781,17645,6cf9eaf5,130.0,I
546cce9d-6be,SCH3,cee2e003,17651,6cf9eaf5,127.0,N
546cce9d-6be,SCH3,5de45a88,17648,6cf9eaf5,118.0,O
546cce9d-6be,SCH3,96d60258,17652,6cf9eaf5,124.0,R
547b705e-77d,SCH5,3eab82bf,17655,8d08b5f5,127.0,M
547b705e-77d,SCH5,ae5c4e37,17653,8d08b5f5,138.0,X
547b705e-77d,SCH5,74ff055c,17654,8d08b5f5,138.0,Z
54855ef1-b58,SCH3,1b4caab2,17658,f975a5e0,131.0,C
54855ef1-b58,SCH3,8d692402,17659,f975a5e0,134.0,E
54855ef1-b58,SCH3,446da255,17657,f975a5e0,137.0,G
54855ef1-b58,SCH3,1e1e356b,17656,f975a5e0,136.0,I
54855ef1-b58,SCH3,a9e2f305,17660,f975a5e0,128.0,Y
54a4b0fd-4d7,SCH1,5f512fca,17661,daf21cf4,125.0,E
54a4b0fd-4d7,SCH1,cda2094a,17665,daf21cf4,130.0,H
54a4b0fd-4d7,SCH1,eb9355c7,17666,daf21cf4,132.0,I
54a4b0fd-4d7,SCH1,b41bea20,17668,daf21cf4,138.0,M
54a4b0fd-4d7,SCH1,8a46a6cd,17663,daf21cf4,134.0,N
54a4b0fd-4d7,SCH1,0b9cf183,17662,daf21cf4,127.0,O
54a4b0fd-4d7,SCH1,fb627406,17667,daf21cf4,129.0,X
54afe8bf-25b,SCH6,b924e143,17675,9bd8f16e,124.0,#
54afe8bf-25b,SCH6,b755d63b,17669,9bd8f16e,134.0,C
54afe8bf-25b,SCH6,d3921e3a,17676,9bd8f16e,127.0,E
54afe8bf-25b,SCH6,ee9d7803,17670,9bd8f16e,129.0,N
54b2774b-891,SCH7,2819f106,17679,1bfddc55,128.0,C
54b2774b-891,SCH7,790e91eb,17677,1bfddc55,137.0,G
54b2774b-891,SCH7,63890c71,17682,1bfddc55,130.0,H
54b2774b-891,SCH7,d6778607,17681,1bfddc55,138.0,I
54b2774b-891,SCH7,d96ded39,17680,1bfddc55,127.0,S
54b2774b-891,SCH7,dee5612a,17678,1bfddc55,130.0,Y
54b3b5c8-73e,SCH6,b8c6299c,17684,cfc29c40,130.0,N
54b4d4c2-a9b,SCH8,70e3e6c1,17686,497f771a,125.0,E
54b4d4c2-a9b,SCH8,ecdfd73e,17689,497f771a,131.0,N
54b4d4c2-a9b,SCH8,7dea0cc4,17688,497f771a,136.0,O
54b4d4c2-a9b,SCH8,9e1c9523,17687,497f771a,129.0,Y
54c16067-b36,SCH7,1d370ce9,17690,c33a25b8,124.0,X
54c3bbf2-833,SCH6,4a4bd6f8,17693,02a05dde,134.0,C
54c3bbf2-833,SCH6,9e249b77,17691,02a05dde,119.0,G
54c3bbf2-833,SCH6,4df08ab4,17694,02a05dde,130.0,H
54c3bbf2-833,SCH6,4131babe,17692,02a05dde,137.0,I
54c3bbf2-833,SCH6,f0d15d34,17695,02a05dde,133.0,Y
54c3eea0-db4,SCH6,d58f1e13,17704,cbc407ee,135.0,C
54c3eea0-db4,SCH6,343e5a94,17697,cbc407ee,131.0,G
54c3eea0-db4,SCH6,b5a3782b,17705,cbc407ee,133.0,H
54c3eea0-db4,SCH6,360d4a6b,17701,cbc407ee,123.0,M
54c3eea0-db4,SCH6,27310dbc,17700,cbc407ee,133.0,O
54c3eea0-db4,SCH6,c503355d,17698,cbc407ee,129.0,S
54c3eea0-db4,SCH6,51efe43f,17702,cbc407ee,126.0,T
54c3eea0-db4,SCH6,d5622f9b,17699,cbc407ee,132.0,X
54c6f2db-0a1,SCH8,fba0583f,17707,2015eaaf,139.0,G
54c6f2db-0a1,SCH8,39bca676,17713,2015eaaf,130.0,I
54c6f2db-0a1,SCH8,78fec3a3,17709,2015eaaf,134.0,M
54c6f2db-0a1,SCH8,57089537,17714,2015eaaf,135.0,N
54c6f2db-0a1,SCH8,fdaff2ae,17715,2015eaaf,131.0,R
54c6f2db-0a1,SCH8,6a5a7019,17706,2015eaaf,125.0,S
54c6f2db-0a1,SCH8,0c7aad18,17711,2015eaaf,132.0,U
54c6f2db-0a1,SCH8,7e700ba8,17710,2015eaaf,133.0,Z
54d0fbc5-1a5,SCH3,b874ba49,17716,4db30a31,134.0,E
54d0fbc5-1a5,SCH3,88c9f6f6,17719,4db30a31,132.0,G
54d0fbc5-1a5,SCH3,cb171a0f,17718,4db30a31,123.0,O
54d0fbc5-1a5,SCH3,b8387cbe,17717,4db30a31,131.0,S
54d55a1d-ad0,SCH7,4a3bc962,17721,b7566b57,132.0,U
54d55a1d-ad0,SCH7,f6cdc9d1,17720,b7566b57,121.0,Z
54da0fb8-dba,SCH8,aac0e863,17724,76114995,128.0,C
54da0fb8-dba,SCH8,5d9c7fb5,17729,76114995,130.0,E
54da0fb8-dba,SCH8,5bf82e45,17727,76114995,129.0,G
54da0fb8-dba,SCH8,a5516adc,17728,76114995,124.0,H
54da0fb8-dba,SCH8,e1e8518b,17726,76114995,132.0,I
54da0fb8-dba,SCH8,d31f5119,17722,76114995,122.0,S
54da0fb8-dba,SCH8,7da796dc,17725,76114995,127.0,X
54dd761f-bad,SCH8,2a60897a,17731,f6435145,131.0,C
54dd761f-bad,SCH8,90188ae2,17730,f6435145,130.0,N
54df5ae0-901,SCH6,d0d8af1d,17733,384ee87e,127.0,E
54df5ae0-901,SCH6,93d89485,17732,384ee87e,134.0,H
54df5ae0-901,SCH6,5ac93307,17735,384ee87e,138.0,I
54df5ae0-901,SCH6,8dec7f92,17734,384ee87e,127.0,M
54df5ae0-901,SCH6,cf5692fe,17739,384ee87e,130.0,N
54df5ae0-901,SCH6,010ca18f,17738,384ee87e,123.0,R
54df5ae0-901,SCH6,11a5a9c6,17737,384ee87e,128.0,S
54df5ae0-901,SCH6,fd0f2304,17736,384ee87e,132.0,Y
54e7c7c0-f91,SCH6,88778c4e,17749,04e07bc0,120.0,C
54e7c7c0-f91,SCH6,370a08de,17746,04e07bc0,143.0,E
54e7c7c0-f91,SCH6,2ef73a38,17741,04e07bc0,134.0,G
54e7c7c0-f91,SCH6,d57390fe,17742,04e07bc0,134.0,I
54e7c7c0-f91,SCH6,da485c0a,17744,04e07bc0,125.0,T
54e7c7c0-f91,SCH6,a84a6e9d,17750,04e07bc0,126.0,U
54e7c7c0-f91,SCH6,54897387,17745,04e07bc0,128.0,X
54ee3828-be6,SCH6,a296ba0f,17751,ef5bc0cd,136.0,G
54f447f5-41a,SCH1,c9d95df1,17761,40cacbcd,132.0,E
54f447f5-41a,SCH1,e0667fa1,17757,40cacbcd,130.0,G
54f447f5-41a,SCH1,a390d01a,17756,40cacbcd,136.0,I
54f447f5-41a,SCH1,ea84f6be,17753,40cacbcd,127.0,M
54f447f5-41a,SCH1,2d853a1f,17752,40cacbcd,133.0,N
54f447f5-41a,SCH1,1cc2bfc6,17755,40cacbcd,132.0,S
54f447f5-41a,SCH1,33034f46,17754,40cacbcd,128.0,X
54f7206d-bb3,SCH5,605065a0,17770,361cf1fd,129.0,G
54f7206d-bb3,SCH5,53de3ee8,17766,361cf1fd,125.0,I
54f7206d-bb3,SCH5,afec63ca,17767,361cf1fd,131.0,M
54f7206d-bb3,SCH5,f7bd2ef0,17764,361cf1fd,134.0,N
54f7206d-bb3,SCH5,9577e1a8,17765,361cf1fd,139.0,O
54f7206d-bb3,SCH5,07820083,17763,361cf1fd,132.0,R
54f7206d-bb3,SCH5,57922bf3,17762,361cf1fd,134.0,X
54fd590a-f2f,SCH2,527a31a9,17773,5aa414d3,135.0,C
54fd590a-f2f,SCH2,059771de,17777,5aa414d3,131.0,H
54fd590a-f2f,SCH2,37f9f834,17776,5aa414d3,138.0,I
54fd590a-f2f,SCH2,53165e9a,17771,5aa414d3,133.0,M
54fd590a-f2f,SCH2,7b3a0ce9,17772,5aa414d3,134.0,O
54fd590a-f2f,SCH2,46056a29,17778,5aa414d3,125.0,X
551259cd-bff,SCH1,58f2b0e4,17785,489d746d,135.0,E
551259cd-bff,SCH1,ccc17d23,17780,489d746d,132.0,G
551259cd-bff,SCH1,eeaa2984,17784,489d746d,131.0,M
551259cd-bff,SCH1,11a8edeb,17782,489d746d,125.0,O
551259cd-bff,SCH1,5129cb5f,17781,489d746d,137.0,S
551259cd-bff,SCH1,dc1d0206,17783,489d746d,136.0,U
5516dc74-4cb,SCH5,568c813e,17795,5617fdb8,131.0,C
5516dc74-4cb,SCH5,5e59e012,17789,5617fdb8,132.0,H
5516dc74-4cb,SCH5,cafece40,17794,5617fdb8,133.0,I
5516dc74-4cb,SCH5,af815324,17790,5617fdb8,136.0,M
5516dc74-4cb,SCH5,6031c904,17791,5617fdb8,118.0,N
55172317-730,SCH8,a9066c17,17800,1ff2d0bf,125.0,C
55172317-730,SCH8,556d9c9d,17796,1ff2d0bf,121.0,G
55172317-730,SCH8,85d445ef,17798,1ff2d0bf,130.0,H
55172317-730,SCH8,3706d917,17799,1ff2d0bf,125.0,I
55172317-730,SCH8,c6cce068,17797,1ff2d0bf,134.0,M
55172317-730,SCH8,95608a49,17804,1ff2d0bf,132.0,S
55172317-730,SCH8,5d1858f7,17801,1ff2d0bf,131.0,X
55192780-e59,SCH6,9f7136fc,17805,c9309913,124.0,S
551d1747-df0,SCH2,8886e213,17810,db705365,135.0,#
551d1747-df0,SCH2,5fdd3d97,17811,db705365,131.0,C
551d1747-df0,SCH2,7a026114,17808,db705365,128.0,G
551d1747-df0,SCH2,be9ef222,17814,db705365,143.0,I
551d1747-df0,SCH2,d90ebed7,17813,db705365,133.0,M
551d1747-df0,SCH2,a754a69b,17806,db705365,132.0,N
551d1747-df0,SCH2,096d2236,17807,db705365,128.0,U
551d1747-df0,SCH2,649d3f92,17809,db705365,127.0,Y
55233602-2fa,SCH1,8c1f1402,17816,da2aafe8,130.0,H
55233602-2fa,SCH1,0280bac3,17819,da2aafe8,135.0,N
55233602-2fa,SCH1,3db9aaca,17818,da2aafe8,130.0,R
55233602-2fa,SCH1,719c5a79,17817,da2aafe8,132.0,U
55233602-2fa,SCH1,142df95a,17815,da2aafe8,137.0,X
552bd620-362,SCH2,b059c9b9,17826,7715db55,137.0,C
552bd620-362,SCH2,5a874e5c,17821,7715db55,133.0,E
552bd620-362,SCH2,eb10eed2,17822,7715db55,135.0,H
552bd620-362,SCH2,f9323422,17825,7715db55,129.0,Y
552fb92a-51c,SCH8,961feb41,17834,6022d863,135.0,C
552fb92a-51c,SCH8,d1af9cff,17831,6022d863,133.0,E
552fb92a-51c,SCH8,f5a3c26c,17829,6022d863,129.0,H
552fb92a-51c,SCH8,6280ecbf,17833,6022d863,135.0,I
552fb92a-51c,SCH8,a5b029e8,17828,6022d863,131.0,M
552fb92a-51c,SCH8,4ba14d4a,17827,6022d863,134.0,N
552fb92a-51c,SCH8,5b4ed773,17830,6022d863,129.0,O
55377a6d-2c4,SCH1,ae4f84ff,17838,6c228c84,130.0,G
55377a6d-2c4,SCH1,aa9f7e41,17835,6c228c84,131.0,H
55377a6d-2c4,SCH1,074c6910,17840,6c228c84,128.0,M
55377a6d-2c4,SCH1,ef5346ae,17837,6c228c84,133.0,O
55377a6d-2c4,SCH1,8fcd8dd8,17836,6c228c84,,S
553806bd-608,SCH2,7e9dbdef,17841,d96ab1e9,130.0,E
553806bd-608,SCH2,ef4afed5,17845,d96ab1e9,128.0,I
553806bd-608,SCH2,b2fa6fb4,17842,d96ab1e9,126.0,M
553806bd-608,SCH2,31d8ae3b,17844,d96ab1e9,129.0,N
553806bd-608,SCH2,f39243ea,17843,d96ab1e9,131.0,R
553da1d7-623,SCH8,bb30bbae,17848,1f093001,134.0,H
553da1d7-623,SCH8,9396e3cf,17851,1f093001,126.0,I
553da1d7-623,SCH8,491053a6,17849,1f093001,124.0,M
553da1d7-623,SCH8,b9e72d7c,17847,1f093001,138.0,N
553fca11-507,SCH8,c5700e5b,17858,8e7f89db,134.0,E
553fca11-507,SCH8,a4f8495e,17852,8e7f89db,126.0,G
553fca11-507,SCH8,7c7cd15f,17853,8e7f89db,122.0,I
553fca11-507,SCH8,e3a063b1,17857,8e7f89db,119.0,N
553fca11-507,SCH8,8c2c1c45,17855,8e7f89db,135.0,S
553fca11-507,SCH8,831ae260,17854,8e7f89db,135.0,T
553fca11-507,SCH8,9efbf4d2,17860,8e7f89db,137.0,U
553fca11-507,SCH8,9895e01c,17861,8e7f89db,132.0,Z
554ab34e-1b9,SCH1,27840dae,17863,32009eb1,127.0,H
554ab34e-1b9,SCH1,45ce4026,17862,32009eb1,133.0,I
554ab34e-1b9,SCH1,8df790f3,17867,32009eb1,130.0,M
554ab34e-1b9,SCH1,cdb5db2c,17866,32009eb1,138.0,R
554ab34e-1b9,SCH1,617b11db,17864,32009eb1,128.0,Z
554b5f8a-f01,SCH2,410ca8db,17869,00d37446,128.0,C
554b5f8a-f01,SCH2,a14021f3,17874,00d37446,132.0,H
554b5f8a-f01,SCH2,18ad915d,17873,00d37446,138.0,N
554b5f8a-f01,SCH2,11cb4f84,17870,00d37446,131.0,S
554b5f8a-f01,SCH2,96b1b5a6,17872,00d37446,128.0,T
554b5f8a-f01,SCH2,90462244,17871,00d37446,132.0,X
555293a4-a2e,SCH7,7ca6dac5,17878,75a3141f,130.0,E
555293a4-a2e,SCH7,9c9fae36,17879,75a3141f,136.0,H
555293a4-a2e,SCH7,e5ad67bf,17880,75a3141f,126.0,I
555293a4-a2e,SCH7,fa2a60b9,17881,75a3141f,129.0,M
555293a4-a2e,SCH7,e56fe1d4,17877,75a3141f,122.0,S
5558a790-843,SCH2,e6a1bfb5,17884,987cc675,127.0,C
5558a790-843,SCH2,188b0db6,17886,987cc675,126.0,I
5558a790-843,SCH2,5099c33a,17887,987cc675,129.0,R
5558a790-843,SCH2,651b80c3,17883,987cc675,118.0,S
5558a790-843,SCH2,42a75557,17890,987cc675,133.0,Y
5558a790-843,SCH2,9f876b90,17888,987cc675,131.0,Z
556fccd0-5ba,SCH6,65b33b8b,17893,1007ce07,126.0,C
556fccd0-5ba,SCH6,bb254771,17894,1007ce07,126.0,E
556fccd0-5ba,SCH6,02631582,17895,1007ce07,132.0,G
556fccd0-5ba,SCH6,8484ea61,17891,1007ce07,131.0,R
556fccd0-5ba,SCH6,a7401cc6,17892,1007ce07,140.0,S
556fccd0-5ba,SCH6,c3b8e7b1,17896,1007ce07,129.0,U
557c26d8-cdc,SCH6,caf232bb,17900,0385c037,129.0,H
557c26d8-cdc,SCH6,2a3d8007,17899,0385c037,136.0,Z
5582e988-e26,SCH1,954438fa,17903,2c6fd9bb,126.0,C
5582e988-e26,SCH1,19eca8a3,17905,2c6fd9bb,135.0,E
5582e988-e26,SCH1,6ca0cd17,17906,2c6fd9bb,129.0,G
5582e988-e26,SCH1,35a9db64,17901,2c6fd9bb,124.0,M
5582e988-e26,SCH1,c86feded,17904,2c6fd9bb,125.0,X
55844d96-cd2,SCH1,182b83b2,17908,f2488de9,131.0,G
55844d96-cd2,SCH1,c06388ec,17907,f2488de9,129.0,Y
558b2d20-6a3,SCH8,07225526,17914,ef2061ee,129.0,C
558b2d20-6a3,SCH8,97f9e2eb,17910,ef2061ee,139.0,E
558b2d20-6a3,SCH8,2bc91ea5,17909,ef2061ee,126.0,G
558b2d20-6a3,SCH8,b95151ea,17916,ef2061ee,124.0,H
558b2d20-6a3,SCH8,3392b3df,17915,ef2061ee,127.0,R
558b2d20-6a3,SCH8,099e6832,17912,ef2061ee,128.0,U
558ea69e-1ff,SCH2,3d89a254,17917,4deebbdc,130.0,N
559011f8-9a7,SCH5,1e5ebf7f,17919,c9b73988,125.0,E
559011f8-9a7,SCH5,ea0d8abd,17918,c9b73988,132.0,X
559215c7-87b,SCH6,930c7790,17924,9cce0599,132.0,G
559215c7-87b,SCH6,69eaa1ad,17927,9cce0599,130.0,H
559215c7-87b,SCH6,7967404f,17922,9cce0599,132.0,I
559215c7-87b,SCH6,cc032a87,17923,9cce0599,130.0,N
559215c7-87b,SCH6,8b725da7,17925,9cce0599,132.0,S
559215c7-87b,SCH6,d988b617,17921,9cce0599,129.0,Y
559215c7-87b,SCH6,52e0ba43,17920,9cce0599,129.0,Z
5595119a-a7e,SCH2,a204d45b,17931,d0b53adc,124.0,C
5595119a-a7e,SCH2,85c0f1d0,17930,d0b53adc,129.0,E
5595119a-a7e,SCH2,203e49a0,17928,d0b53adc,134.0,O
5595119a-a7e,SCH2,847d5363,17929,d0b53adc,116.0,T
55967b4a-db9,SCH2,6bec7c62,17934,d52ced5e,122.0,E
55967b4a-db9,SCH2,d81e0c1f,17937,d52ced5e,129.0,H
55967b4a-db9,SCH2,129be80a,17935,d52ced5e,130.0,I
55967b4a-db9,SCH2,46ff2499,17933,d52ced5e,130.0,M
55967b4a-db9,SCH2,a3ad9cda,17936,d52ced5e,140.0,N
55967b4a-db9,SCH2,e7eb6a4e,17939,d52ced5e,124.0,S
55a5c6cb-be1,SCH7,d7d7e375,17946,9d12753a,135.0,G
55a5c6cb-be1,SCH7,bdfdc633,17941,9d12753a,131.0,I
55a5c6cb-be1,SCH7,cee59bfc,17943,9d12753a,127.0,N
55a5c6cb-be1,SCH7,72047946,17945,9d12753a,131.0,T
55a5c6cb-be1,SCH7,7114ca44,17940,9d12753a,119.0,Y
55ab4359-ee1,SCH4,205ae303,17949,779d33f7,134.0,H
55ab4359-ee1,SCH4,18d83cc1,17947,779d33f7,133.0,M
55ab4359-ee1,SCH4,ecec936d,17948,779d33f7,131.0,X
55b8ef4e-a3f,SCH2,92f40069,17952,3b04b0e7,139.0,#
55b8ef4e-a3f,SCH2,57f6293c,17950,3b04b0e7,132.0,E
55b8ef4e-a3f,SCH2,e1e24f91,17951,3b04b0e7,,H
55b8ef4e-a3f,SCH2,8a924239,17955,3b04b0e7,126.0,M
55b8ef4e-a3f,SCH2,32f448de,17953,3b04b0e7,139.0,N
55b8ef4e-a3f,SCH2,a8b26751,17956,3b04b0e7,129.0,X
55bd0e4b-224,SCH6,27c263da,17959,63dd46ad,135.0,C
55bd0e4b-224,SCH6,1205b81b,17960,63dd46ad,136.0,G
55bd0e4b-224,SCH6,b624b237,17957,63dd46ad,130.0,M
55bd0e4b-224,SCH6,508b2b75,17961,63dd46ad,123.0,N
55bd0e4b-224,SCH6,650727c0,17965,63dd46ad,130.0,R
55bd0e4b-224,SCH6,51a950b0,17958,63dd46ad,126.0,S
55cbe6a1-b00,SCH2,7073c99b,17967,fdb7f6b5,130.0,E
55cbe6a1-b00,SCH2,de7c50f2,17969,fdb7f6b5,134.0,G
55cbe6a1-b00,SCH2,554a26d2,17971,fdb7f6b5,128.0,I
55cbe6a1-b00,SCH2,39c4cb28,17968,fdb7f6b5,130.0,O
55cbe6a1-b00,SCH2,101537a9,17966,fdb7f6b5,133.0,S
55cc74c5-10c,SCH4,9ee8f9b1,17976,060812f7,137.0,C
55cc74c5-10c,SCH4,b11d6efc,17973,060812f7,132.0,G
55cc74c5-10c,SCH4,74f46738,17981,060812f7,128.0,H
55cc74c5-10c,SCH4,ac8cc443,17972,060812f7,129.0,I
55cc74c5-10c,SCH4,716c55ab,17975,060812f7,125.0,M
55cc74c5-10c,SCH4,52f5eb97,17974,060812f7,127.0,X
55cf7cbc-151,SCH3,547cd234,17983,98a9c91c,133.0,E
55cf7cbc-151,SCH3,c78ed813,17984,98a9c91c,124.0,H
55cf7cbc-151,SCH3,ff9d5000,17985,98a9c91c,139.0,M
55cf7cbc-151,SCH3,3db4c2d9,17982,98a9c91c,129.0,N
55d35da0-ee1,SCH1,f1f8d5f0,17986,480f1f59,128.0,H
55d35da0-ee1,SCH1,62275706,17988,480f1f59,136.0,M
55d73e0c-81f,SCH6,7a11fcf2,17992,bc2e95c0,132.0,C
55d73e0c-81f,SCH6,08578146,17995,bc2e95c0,134.0,G
55d73e0c-81f,SCH6,8e4c6d4e,17991,bc2e95c0,134.0,I
55d73e0c-81f,SCH6,4d3cccec,17993,bc2e95c0,130.0,N
55d73e0c-81f,SCH6,d139552b,17990,bc2e95c0,126.0,S
55dc860f-52c,SCH1,e3e6d6ec,17996,ea4f5db6,138.0,C
55df8c08-4db,SCH7,52cbea9e,17998,f8838431,133.0,E
55df8c08-4db,SCH7,697d5b29,17997,f8838431,135.0,G
55df8c08-4db,SCH7,51154b12,18002,f8838431,128.0,I
55e52082-652,SCH2,61f5a4f2,18006,40ff0058,127.0,G
55e52082-652,SCH2,045348c2,18008,40ff0058,129.0,I
55e52082-652,SCH2,b0533ce9,18005,40ff0058,124.0,N
55e52082-652,SCH2,615014fa,18009,40ff0058,134.0,S
55eb2859-384,SCH1,e5b71cb1,18010,737ae884,128.0,C
55eb2859-384,SCH1,3a8b97b8,18013,737ae884,129.0,E
55eb2859-384,SCH1,f271ed01,18012,737ae884,130.0,G
55eb2859-384,SCH1,7e3ab7cd,18015,737ae884,129.0,M
55f029f4-107,SCH6,350ebe29,18023,879c70ab,130.0,G
55f029f4-107,SCH6,3cfa5754,18020,879c70ab,129.0,I
55f029f4-107,SCH6,36a9011c,18017,879c70ab,136.0,M
55f029f4-107,SCH6,6dffb389,18016,879c70ab,120.0,N
55f029f4-107,SCH6,f8dda74c,18021,879c70ab,134.0,T
55f029f4-107,SCH6,fa7136c3,18018,879c70ab,134.0,X
55f0c3b4-42a,SCH7,a9b2705e,18027,f63f4da3,133.0,C
55f0c3b4-42a,SCH7,6d05dcca,18026,f63f4da3,126.0,E
55f0c3b4-42a,SCH7,98281e94,18025,f63f4da3,127.0,S
55f0c3b4-42a,SCH7,a96fad66,18028,f63f4da3,132.0,T
55f0f64a-d2e,SCH4,6a9d58d1,18031,aea40edc,128.0,O
55f61c59-122,SCH5,0ed8941d,18036,4b56bfda,129.0,C
55f61c59-122,SCH5,4b49cff5,18032,4b56bfda,129.0,G
55f61c59-122,SCH5,0562cb48,18038,4b56bfda,122.0,I
55f61c59-122,SCH5,8c007965,18034,4b56bfda,135.0,M
55f61c59-122,SCH5,4b2ac672,18039,4b56bfda,130.0,N
55f61c59-122,SCH5,f218523f,18035,4b56bfda,143.0,R
5605abbb-725,SCH2,b6efbdad,18042,9c4e6be8,136.0,I
5605abbb-725,SCH2,3122eea1,18041,9c4e6be8,133.0,M
5605abbb-725,SCH2,1d28207e,18043,9c4e6be8,121.0,N
5605abbb-725,SCH2,b1760166,18046,9c4e6be8,131.0,O
560cde4b-403,SCH1,6bdf2064,18050,c5dcd9cd,136.0,G
560cde4b-403,SCH1,c2b8a898,18048,c5dcd9cd,132.0,H
560cde4b-403,SCH1,c9e03222,18051,c5dcd9cd,130.0,M
560cde4b-403,SCH1,cf472dac,18049,c5dcd9cd,,R
56156d0a-b20,SCH2,44d9588e,18053,61934cba,127.0,E
56156d0a-b20,SCH2,6aac5c5e,18057,61934cba,134.0,G
56156d0a-b20,SCH2,3131b3c5,18058,61934cba,135.0,I
56156d0a-b20,SCH2,c54ee6c9,18059,61934cba,128.0,M
56156d0a-b20,SCH2,c6f65869,18052,61934cba,131.0,N
561b722d-b6f,SCH1,6926bfcd,18068,e6e44cd9,133.0,C
561b722d-b6f,SCH1,dce6c244,18064,e6e44cd9,129.0,E
561b722d-b6f,SCH1,0180dbf1,18066,e6e44cd9,134.0,I
561b722d-b6f,SCH1,c83e6e59,18067,e6e44cd9,124.0,N
561b722d-b6f,SCH1,aeb25029,18069,e6e44cd9,129.0,R
561b722d-b6f,SCH1,8bf48b36,18065,e6e44cd9,132.0,S
561b722d-b6f,SCH1,eb660dfe,18061,e6e44cd9,131.0,T
561b722d-b6f,SCH1,25b2145e,18062,e6e44cd9,141.0,U
561b722d-b6f,SCH1,f1b5a9dd,18063,e6e44cd9,128.0,Y
561e2127-c79,SCH3,7cc69fe4,18070,80741a03,136.0,E
561e2127-c79,SCH3,f8ef5c8e,18071,80741a03,125.0,M
561e2127-c79,SCH3,b04bf11e,18072,80741a03,131.0,N
561e2127-c79,SCH3,750a8f11,18074,80741a03,128.0,O
561e2127-c79,SCH3,565902d3,18075,80741a03,120.0,S
561e2127-c79,SCH3,e359e258,18077,80741a03,136.0,X
561e2127-c79,SCH3,5710f7a4,18076,80741a03,123.0,Y
562620e4-bff,SCH2,c9b8117b,18080,e23df9cd,132.0,O
562620e4-bff,SCH2,05ec607b,18079,e23df9cd,136.0,T
5628059f-f61,SCH2,489c2d7a,18081,6f907bd3,133.0,C
5628059f-f61,SCH2,2a6fe285,18088,6f907bd3,130.0,E
5628059f-f61,SCH2,a0c32c36,18086,6f907bd3,135.0,G
5628059f-f61,SCH2,a3b4790d,18087,6f907bd3,123.0,H
5628059f-f61,SCH2,9a5ee122,18090,6f907bd3,138.0,N
5628059f-f61,SCH2,862c36ae,18084,6f907bd3,129.0,O
