pupilonrolltableid,NativeId,termlysessiondetailsonrolltableid,termlysessiondetailsonrollorderseqcolumn,sourceid,sessions,attendancereason
245a498c-032,SCH8,3ebb5433,6836,116432a5,129.0,H
245a498c-032,SCH8,050450dc,6835,116432a5,128.0,I
245a498c-032,SCH8,bb4361ff,6838,116432a5,132.0,S
245a498c-032,SCH8,ed5f2b90,6839,116432a5,123.0,T
245a498c-032,SCH8,40e9b984,6837,116432a5,131.0,U
24617c61-af1,SCH4,708c94ca,6845,57e2b830,121.0,G
2462f1bb-b8f,SCH8,6a242005,6846,a4657b81,125.0,C
2462f1bb-b8f,SCH8,5f12fd5d,6847,a4657b81,145.0,M
2464bbc9-186,SCH3,4ac050f1,6849,3e3771c1,134.0,M
246f42a3-3ce,SCH7,f45586f6,6853,8c42d991,132.0,C
246f42a3-3ce,SCH7,c5a0f6d7,6856,8c42d991,124.0,E
246f42a3-3ce,SCH7,c958ac6c,6854,8c42d991,136.0,G
246f42a3-3ce,SCH7,b101e8eb,6850,8c42d991,128.0,H
246f42a3-3ce,SCH7,c562723e,6851,8c42d991,130.0,I
246f42a3-3ce,SCH7,a45a615a,6858,8c42d991,120.0,M
246f42a3-3ce,SCH7,2ac80264,6852,8c42d991,127.0,N
246f42a3-3ce,SCH7,71749cc1,6857,8c42d991,124.0,Y
247075c4-446,SCH1,93ce9df3,6860,c8a733d6,132.0,O
2472310b-9ce,SCH3,396adb6f,6864,5686a801,127.0,C
2472310b-9ce,SCH3,a0cd66d1,6862,5686a801,133.0,E
2472310b-9ce,SCH3,fe8cfe4b,6861,5686a801,129.0,I
2472310b-9ce,SCH3,e7d2dd06,6866,5686a801,127.0,M
24760f44-1f5,SCH4,b9705d81,6869,c3a5c921,136.0,C
24760f44-1f5,SCH4,afca2646,6867,c3a5c921,130.0,E
24760f44-1f5,SCH4,0714267e,6870,c3a5c921,131.0,I
24760f44-1f5,SCH4,d4475920,6871,c3a5c921,131.0,M
24760f44-1f5,SCH4,92fd9de6,6868,c3a5c921,139.0,R
24760f44-1f5,SCH4,bb984879,6873,c3a5c921,126.0,X
2482badc-395,SCH5,4ddb5d3f,6877,a689cf5c,125.0,C
2482badc-395,SCH5,63f27031,6876,a689cf5c,132.0,E
2482badc-395,SCH5,1bc9ad05,6884,a689cf5c,133.0,G
2482badc-395,SCH5,49a28830,6883,a689cf5c,128.0,H
2482badc-395,SCH5,3ef7bb29,6879,a689cf5c,130.0,I
2482badc-395,SCH5,0f40387f,6878,a689cf5c,129.0,N
2482badc-395,SCH5,f16fdd72,6875,a689cf5c,127.0,U
2482badc-395,SCH5,d15d12b4,6882,a689cf5c,126.0,Z
248e4b06-ecd,SCH8,9426b408,6885,12521791,134.0,G
248e4b06-ecd,SCH8,e7e999a4,6889,12521791,124.0,H
248e4b06-ecd,SCH8,82079e0d,6887,12521791,124.0,I
248e4b06-ecd,SCH8,3990e341,6891,12521791,118.0,M
248e4b06-ecd,SCH8,434ac02d,6888,12521791,123.0,S
248e4b06-ecd,SCH8,7bc85b88,6886,12521791,122.0,T
248fbeb2-3bf,SCH7,8459ffb1,6894,5c4bb1fc,130.0,N
248fbeb2-3bf,SCH7,f6d1a7ef,6893,5c4bb1fc,123.0,R
248fbeb2-3bf,SCH7,99c1ff09,6892,5c4bb1fc,128.0,S
24ac05b4-c61,SCH8,a40498e9,6895,7cccd175,129.0,C
24ac05b4-c61,SCH8,9aff6f5d,6897,7cccd175,138.0,E
24ac05b4-c61,SCH8,4fe75cc3,6900,7cccd175,129.0,H
24ac05b4-c61,SCH8,8996de42,6903,7cccd175,132.0,I
24ac05b4-c61,SCH8,f34a025e,6898,7cccd175,136.0,M
24ac05b4-c61,SCH8,10cf3fad,6896,7cccd175,128.0,R
24ac05b4-c61,SCH8,f544f3ef,6902,7cccd175,129.0,T
24ac05b4-c61,SCH8,9d1f0764,6899,7cccd175,127.0,Y
24aeaa16-5db,SCH3,728455d5,6907,2a71424d,132.0,E
24aeaa16-5db,SCH3,5a006a6d,6906,2a71424d,133.0,G
24aeaa16-5db,SCH3,bbb23c77,6904,2a71424d,136.0,H
24aeaa16-5db,SCH3,7832744e,6905,2a71424d,127.0,I
24aeaa16-5db,SCH3,7dc04c12,6910,2a71424d,126.0,N
24aeaa16-5db,SCH3,0ee112d5,6909,2a71424d,136.0,S
24aeaa16-5db,SCH3,3234c951,6908,2a71424d,141.0,U
24b39136-7e5,SCH2,b42b7e68,6916,c3d66e1f,126.0,C
24b39136-7e5,SCH2,ea773e8f,6912,c3d66e1f,125.0,E
24b39136-7e5,SCH2,8c666179,6913,c3d66e1f,139.0,G
24b39136-7e5,SCH2,0d59d7cd,6915,c3d66e1f,135.0,N
24b39136-7e5,SCH2,b08c926b,6914,c3d66e1f,125.0,T
24b39136-7e5,SCH2,59314a19,6919,c3d66e1f,128.0,U
24bf8437-817,SCH1,a4ba06b6,6920,14bee412,136.0,O
24bf8437-817,SCH1,1312106b,6921,14bee412,132.0,Y
24bf8437-817,SCH1,d771cf4a,6922,14bee412,130.0,Z
24c7c6f9-148,SCH1,1b2a9ba8,6923,bc295e14,136.0,#
24c7c6f9-148,SCH1,b01050b3,6925,bc295e14,123.0,C
24c7c6f9-148,SCH1,a1ac2117,6927,bc295e14,129.0,I
24c7c6f9-148,SCH1,10afc03f,6924,bc295e14,131.0,N
24c7c6f9-148,SCH1,177a5305,6926,bc295e14,126.0,S
24cd0530-abf,SCH7,59e9e8d5,6933,186fc5dd,132.0,C
24cd0530-abf,SCH7,9b67227c,6931,186fc5dd,127.0,E
24cd0530-abf,SCH7,c31dfc05,6932,186fc5dd,132.0,G
24cd0530-abf,SCH7,0644e6db,6930,186fc5dd,128.0,S
24df6e6b-b98,SCH7,3fb87e2a,6934,5ab42f17,130.0,M
24eb598b-ef6,SCH1,1903147e,6937,e06b6ebc,136.0,G
24eb598b-ef6,SCH1,5d0a1984,6935,e06b6ebc,131.0,I
24eb598b-ef6,SCH1,8ad3bbeb,6941,e06b6ebc,138.0,M
24eb598b-ef6,SCH1,6b6ef43e,6938,e06b6ebc,124.0,N
24eb598b-ef6,SCH1,4cbb693a,6940,e06b6ebc,134.0,R
24eb598b-ef6,SCH1,55901dae,6943,e06b6ebc,142.0,S
24ed0ada-bc3,SCH1,368e2a61,6946,93b74846,131.0,E
24ed0ada-bc3,SCH1,9788792e,6951,93b74846,135.0,G
24ed0ada-bc3,SCH1,3709258e,6944,93b74846,129.0,M
24ed0ada-bc3,SCH1,72b8b9f4,6945,93b74846,140.0,N
24ed0ada-bc3,SCH1,e1650ffe,6950,93b74846,129.0,O
24f120f9-4e8,SCH4,de60c9db,6956,8a825db7,129.0,G
24f120f9-4e8,SCH4,477993c9,6959,8a825db7,134.0,H
24f120f9-4e8,SCH4,02fef0f3,6960,8a825db7,131.0,I
24f120f9-4e8,SCH4,3ab0771f,6961,8a825db7,126.0,M
24f120f9-4e8,SCH4,f11f1930,6958,8a825db7,,R
24f120f9-4e8,SCH4,a1d6baa1,6954,8a825db7,129.0,U
24f120f9-4e8,SCH4,3e0d48bb,6955,8a825db7,121.0,X
24f120f9-4e8,SCH4,09f2f55f,6957,8a825db7,119.0,Y
25032e68-67b,SCH7,820d03cc,6970,55922003,135.0,C
25032e68-67b,SCH7,29c4482a,6969,55922003,129.0,H
25032e68-67b,SCH7,5ee36d11,6972,55922003,132.0,I
25032e68-67b,SCH7,bf1b0121,6964,55922003,135.0,M
25032e68-67b,SCH7,229ab9a0,6966,55922003,120.0,S
25032e68-67b,SCH7,c35d8454,6968,55922003,131.0,U
25032e68-67b,SCH7,3d42c9df,6965,55922003,130.0,Y
2504b1f9-c54,SCH7,cc2f310b,6973,4d87bf67,138.0,M
250901f8-48b,SCH4,41bc4b5c,6976,6717ac79,120.0,G
250901f8-48b,SCH4,9c597a60,6975,6717ac79,135.0,O
250901f8-48b,SCH4,66b0e585,6974,6717ac79,132.0,X
2512c412-8d2,SCH3,cb668e05,6980,4ba39ded,136.0,H
2512c412-8d2,SCH3,c1681366,6978,4ba39ded,129.0,M
2512c412-8d2,SCH3,d943dc9c,6977,4ba39ded,131.0,N
2512c412-8d2,SCH3,1c4c430a,6979,4ba39ded,136.0,U
25267fee-373,SCH4,38f8d759,6981,6ff5c345,129.0,S
252d460a-fc2,SCH8,7fe5d104,6982,970bae84,137.0,C
252d460a-fc2,SCH8,51c57b3c,6987,970bae84,124.0,E
252d460a-fc2,SCH8,e40e3294,6989,970bae84,129.0,G
252d460a-fc2,SCH8,0251c681,6983,970bae84,126.0,H
252d460a-fc2,SCH8,74470509,6988,970bae84,130.0,R
252d460a-fc2,SCH8,37f6e7a4,6985,970bae84,131.0,S
252d460a-fc2,SCH8,9c5fc833,6986,970bae84,125.0,Y
2530494e-430,SCH4,137a559e,6995,40517a6f,124.0,C
2530494e-430,SCH4,7a87d353,6992,40517a6f,131.0,E
2530494e-430,SCH4,fbe4734f,6997,40517a6f,130.0,G
2530494e-430,SCH4,5db106ba,6993,40517a6f,125.0,I
2530494e-430,SCH4,0321ee0d,6994,40517a6f,130.0,M
2530494e-430,SCH4,ca76dfe8,7000,40517a6f,133.0,N
2530494e-430,SCH4,0e384b99,6996,40517a6f,130.0,T
2530494e-430,SCH4,7670694d,6991,40517a6f,129.0,U
2537c2bb-9d2,SCH4,d0318fbd,7004,c2152e77,127.0,G
2537c2bb-9d2,SCH4,fddd4063,7002,c2152e77,124.0,N
2537c2bb-9d2,SCH4,51888a8c,7008,c2152e77,130.0,O
2537c2bb-9d2,SCH4,eac240d4,7001,c2152e77,129.0,R
2542ccec-d1e,SCH8,a18605e8,7014,cfea32cf,130.0,I
2542ccec-d1e,SCH8,f81c15e6,7010,cfea32cf,137.0,M
2542ccec-d1e,SCH8,1d584054,7012,cfea32cf,127.0,O
2542ccec-d1e,SCH8,e04cdd81,7013,cfea32cf,128.0,T
2542ccec-d1e,SCH8,6cc74587,7011,cfea32cf,126.0,X
254d2b56-b05,SCH5,a229ee8b,7022,49498c56,130.0,E
254d2b56-b05,SCH5,95afa1e5,7017,49498c56,130.0,H
254d2b56-b05,SCH5,007cacfa,7016,49498c56,134.0,N
254d2b56-b05,SCH5,b24f0656,7018,49498c56,130.0,U
25545c88-e8e,SCH3,f0190019,7025,8daba829,122.0,#
25545c88-e8e,SCH3,53920c46,7024,8daba829,129.0,I
25545c88-e8e,SCH3,09b2f371,7026,8daba829,125.0,M
255b3b5e-abb,SCH6,a14eddf6,7029,6c51f506,133.0,C
255b3b5e-abb,SCH6,621aa380,7028,6c51f506,134.0,E
255b3b5e-abb,SCH6,ec70f093,7030,6c51f506,130.0,H
255b3b5e-abb,SCH6,3456e004,7033,6c51f506,122.0,I
255b3b5e-abb,SCH6,eb90e487,7035,6c51f506,133.0,R
255b3b5e-abb,SCH6,198aec3c,7027,6c51f506,134.0,Y
255d6549-29d,SCH7,a38e8b65,7037,9cc28cdd,133.0,C
255d6549-29d,SCH7,edd39d00,7038,9cc28cdd,121.0,E
255d6549-29d,SCH7,7e5ac371,7042,9cc28cdd,129.0,G
255d6549-29d,SCH7,8ee0d314,7036,9cc28cdd,132.0,H
255d6549-29d,SCH7,a8df9788,7043,9cc28cdd,130.0,M
255d6549-29d,SCH7,805be991,7041,9cc28cdd,124.0,U
255d6549-29d,SCH7,eecf73b0,7039,9cc28cdd,132.0,X
2562cea2-bff,SCH1,aadb0962,7046,ad048561,137.0,I
2562cea2-bff,SCH1,bda7c281,7045,ad048561,128.0,M
25638bf6-218,SCH3,a9f3d6b9,7048,9061a899,130.0,N
25638bf6-218,SCH3,0d4b88ac,7047,9061a899,134.0,O
2570f10a-172,SCH8,2ebf3968,7049,c56fea7e,130.0,C
2570f10a-172,SCH8,bcdb71c3,7054,c56fea7e,132.0,E
2570f10a-172,SCH8,135e565c,7050,c56fea7e,126.0,H
2570f10a-172,SCH8,9c063c99,7053,c56fea7e,123.0,R
2570f10a-172,SCH8,fd3d3ebd,7051,c56fea7e,134.0,T
2570f10a-172,SCH8,6f5d3149,7055,c56fea7e,122.0,Z
25778c84-72a,SCH5,ab20aa41,7061,8da3627c,134.0,C
25778c84-72a,SCH5,e2c21760,7060,8da3627c,126.0,G
25778c84-72a,SCH5,f0771cb8,7056,8da3627c,132.0,I
25778c84-72a,SCH5,58128675,7057,8da3627c,132.0,M
25778c84-72a,SCH5,749696f5,7064,8da3627c,122.0,N
25778c84-72a,SCH5,d9bba74b,7062,8da3627c,137.0,T
25778c84-72a,SCH5,a099d21e,7065,8da3627c,130.0,Y
25778c84-72a,SCH5,417e8a90,7059,8da3627c,141.0,Z
2587cc65-4b2,SCH2,8695d200,7066,24290163,127.0,C
258e454b-f0d,SCH4,12987d8d,7067,f83933c7,136.0,I
258f9495-89b,SCH6,1a4bff55,7068,5cd6b906,133.0,E
258f9495-89b,SCH6,21280e4b,7069,5cd6b906,139.0,R
258f9495-89b,SCH6,df861dc0,7071,5cd6b906,134.0,Y
25a2c556-8c9,SCH5,09d1bffc,7074,deec5f75,137.0,C
25a2c556-8c9,SCH5,5cec7119,7072,deec5f75,122.0,H
25a2c556-8c9,SCH5,e299face,7077,deec5f75,124.0,I
25a2c556-8c9,SCH5,4219236d,7076,deec5f75,134.0,O
25a2c556-8c9,SCH5,9e861bbb,7075,deec5f75,134.0,T
25abcaa3-0e2,SCH6,bde8971f,7079,99e1f3c0,117.0,C
25abcaa3-0e2,SCH6,95393e50,7078,99e1f3c0,141.0,G
25abcaa3-0e2,SCH6,0c3e3917,7080,99e1f3c0,133.0,H
25abcaa3-0e2,SCH6,99bda85d,7081,99e1f3c0,123.0,O
25b52e13-443,SCH8,1a79cd01,7083,fafdf223,131.0,C
25b52e13-443,SCH8,f71fdabf,7084,fafdf223,139.0,Y
25b76477-759,SCH3,085f1d62,7086,99afd2d7,129.0,E
25b76477-759,SCH3,139511a9,7092,99afd2d7,130.0,G
25b76477-759,SCH3,bc3ab3cf,7087,99afd2d7,135.0,I
25b76477-759,SCH3,4642ae50,7089,99afd2d7,132.0,M
25b76477-759,SCH3,1522814c,7088,99afd2d7,129.0,N
25b76477-759,SCH3,0fff505d,7094,99afd2d7,129.0,O
25b76477-759,SCH3,4b6d3a65,7091,99afd2d7,131.0,U
25b76477-759,SCH3,40af542f,7093,99afd2d7,134.0,Y
25ba5a3f-27e,SCH7,d6c6c2d1,7097,45e19c0a,129.0,#
25ba5a3f-27e,SCH7,2b9cfee8,7098,45e19c0a,130.0,M
25ba5a3f-27e,SCH7,d5d1a16f,7096,45e19c0a,132.0,S
25c04191-e8e,SCH6,4b202b1d,7101,344b5323,126.0,#
25c04191-e8e,SCH6,d112e5bf,7099,344b5323,132.0,G
25c04191-e8e,SCH6,78ef41c1,7102,344b5323,123.0,O
25c04191-e8e,SCH6,3c32abb1,7100,344b5323,139.0,U
25c3a1c8-dbc,SCH5,11fab320,7109,a1b231b4,123.0,E
25c3a1c8-dbc,SCH5,1c7af4f6,7104,a1b231b4,133.0,H
25c3a1c8-dbc,SCH5,d427669e,7107,a1b231b4,138.0,N
25c3a1c8-dbc,SCH5,87daa670,7103,a1b231b4,127.0,O
25c3a1c8-dbc,SCH5,b42a2a6c,7111,a1b231b4,131.0,R
25c3a1c8-dbc,SCH5,40163693,7106,a1b231b4,137.0,U
25c8a318-cc5,SCH5,6c5264b3,7115,343d280a,135.0,E
25c8a318-cc5,SCH5,d74d4ac2,7114,343d280a,123.0,H
25c8a318-cc5,SCH5,4d3231fa,7113,343d280a,128.0,I
25c8a318-cc5,SCH5,562c4fc8,7112,343d280a,129.0,N
25cb61c2-9d2,SCH1,d85aa3cd,7120,13c04d93,123.0,C
25cb61c2-9d2,SCH1,614566b8,7117,13c04d93,125.0,E
25cb61c2-9d2,SCH1,9e342ae8,7118,13c04d93,130.0,I
25cb61c2-9d2,SCH1,fc03e126,7116,13c04d93,132.0,R
25cb61c2-9d2,SCH1,071fad88,7121,13c04d93,131.0,Y
25cc7a70-762,SCH6,a79e0acb,7122,7b00ebd2,142.0,G
25cc7a70-762,SCH6,91dfea61,7125,7b00ebd2,130.0,N
25cc7a70-762,SCH6,15760d3a,7123,7b00ebd2,129.0,T
25e508cd-d30,SCH1,1e42da7c,7128,cd3a2ac5,137.0,C
25e508cd-d30,SCH1,5addfb1f,7127,cd3a2ac5,125.0,E
25e508cd-d30,SCH1,5ff52f9f,7126,cd3a2ac5,129.0,H
25e508cd-d30,SCH1,e0745dc1,7133,cd3a2ac5,136.0,N
25e508cd-d30,SCH1,9fd7912d,7130,cd3a2ac5,125.0,X
25e697c7-312,SCH5,71d42840,7140,81da552e,127.0,C
25e697c7-312,SCH5,aaac7c47,7135,81da552e,133.0,E
25e697c7-312,SCH5,0457b489,7137,81da552e,123.0,G
25e697c7-312,SCH5,4b4e8351,7139,81da552e,133.0,H
25e697c7-312,SCH5,0f71571b,7136,81da552e,128.0,I
25e697c7-312,SCH5,14ed3920,7138,81da552e,141.0,U
25e8ab31-5f1,SCH7,3168ec73,7143,ea716bab,131.0,C
25e8ab31-5f1,SCH7,5b754cc7,7145,ea716bab,135.0,E
25e8ab31-5f1,SCH7,6ba49837,7141,ea716bab,134.0,G
25e8ab31-5f1,SCH7,77bdcc3b,7146,ea716bab,134.0,M
25e8ab31-5f1,SCH7,c047fb45,7144,ea716bab,135.0,U
25e8ab31-5f1,SCH7,42016bc3,7142,ea716bab,129.0,Y
25ef7890-0cc,SCH1,e144f859,7149,74289636,128.0,G
25ef7890-0cc,SCH1,6200fa06,7153,74289636,129.0,I
25ef7890-0cc,SCH1,9aad22ee,7147,74289636,120.0,M
25ef7890-0cc,SCH1,7d175cf9,7151,74289636,130.0,N
25ef7890-0cc,SCH1,86f1b8b4,7154,74289636,134.0,O
25ef7890-0cc,SCH1,8b0eaff0,7155,74289636,134.0,X
25efda15-1b7,SCH7,288ec43e,7164,2b76e2f5,134.0,C
25efda15-1b7,SCH7,2c923610,7163,2b76e2f5,128.0,G
25efda15-1b7,SCH7,0c6897d6,7157,2b76e2f5,127.0,I
25efda15-1b7,SCH7,6652c8d8,7160,2b76e2f5,124.0,M
25efda15-1b7,SCH7,868f70bd,7159,2b76e2f5,126.0,O
25efda15-1b7,SCH7,88c33688,7158,2b76e2f5,125.0,S
25f3111a-e3e,SCH4,9b36397a,7170,72092bac,133.0,E
25f3111a-e3e,SCH4,6eaa4024,7167,72092bac,135.0,H
25f3111a-e3e,SCH4,153c84b7,7169,72092bac,121.0,I
25f3111a-e3e,SCH4,5f50367f,7166,72092bac,129.0,M
25f3111a-e3e,SCH4,de3c15cb,7168,72092bac,129.0,T
25f3111a-e3e,SCH4,82beef2d,7171,72092bac,,Y
25f3bec4-e14,SCH4,30f240d3,7175,7e11e465,138.0,G
25f3bec4-e14,SCH4,7ed811da,7174,7e11e465,131.0,H
25f500ca-80a,SCH7,e4ac611b,7178,2ac99f40,129.0,C
25f500ca-80a,SCH7,f6b3c5cc,7177,2ac99f40,127.0,O
2604e2ab-9ea,SCH4,a6151abf,7180,30f3bd7c,124.0,I
2604e2ab-9ea,SCH4,bf2aa7a1,7179,30f3bd7c,128.0,M
260614c5-616,SCH3,d14c18c9,7181,ba621358,128.0,R
26127f38-78a,SCH5,e340b31b,7183,ba63f97a,132.0,C
26127f38-78a,SCH5,c1ae5682,7182,ba63f97a,129.0,H
2624b9aa-6b7,SCH3,4d3ae3d9,7185,8cc798f4,135.0,C
2624b9aa-6b7,SCH3,8211a168,7184,8cc798f4,131.0,R
2624b9aa-6b7,SCH3,e8ddbe07,7187,8cc798f4,131.0,U
26312822-6d2,SCH7,67d854b4,7188,4ffd1e01,131.0,H
26312822-6d2,SCH7,748762a6,7189,4ffd1e01,126.0,I
26312822-6d2,SCH7,4d47fde3,7190,4ffd1e01,134.0,N
26312822-6d2,SCH7,9c6b5415,7191,4ffd1e01,132.0,X
263db1fa-03b,SCH1,aad6a23a,7193,1bcfc69a,120.0,N
2644dd5f-6b2,SCH4,7d083595,7198,3a75f5fc,127.0,E
2644dd5f-6b2,SCH4,6f351783,7194,3a75f5fc,132.0,G
2644dd5f-6b2,SCH4,3d3f7895,7195,3a75f5fc,132.0,H
2644dd5f-6b2,SCH4,71432620,7196,3a75f5fc,,O
26455003-783,SCH4,848b3c10,7200,4228ea8f,141.0,G
26455003-783,SCH4,a89d13b7,7201,4228ea8f,133.0,Z
2660a4e0-53b,SCH1,5985058d,7203,df69a787,133.0,C
2660a4e0-53b,SCH1,c6efae69,7204,df69a787,127.0,E
2660a4e0-53b,SCH1,5d9e9a53,7202,df69a787,133.0,G
2660a4e0-53b,SCH1,a6ae2a9d,7205,df69a787,126.0,H
2660a4e0-53b,SCH1,4fd6dd0d,7206,df69a787,128.0,M
2660a4e0-53b,SCH1,5b66f7e8,7207,df69a787,132.0,N
2660a4e0-53b,SCH1,f6b3e84e,7209,df69a787,140.0,O
2660a4e0-53b,SCH1,f2234e29,7211,df69a787,125.0,X
2661759f-e7f,SCH4,8675a410,7217,33841f92,133.0,C
2661759f-e7f,SCH4,a0e31bc4,7214,33841f92,126.0,E
2661759f-e7f,SCH4,97e4c86d,7215,33841f92,118.0,G
2661759f-e7f,SCH4,bad51335,7216,33841f92,133.0,R
2661759f-e7f,SCH4,2b58e8cc,7212,33841f92,136.0,S
2661759f-e7f,SCH4,5cd7ba14,7213,33841f92,126.0,X
2665db14-019,SCH2,dc95752f,7220,89ad040b,132.0,E
2665db14-019,SCH2,e45e2121,7221,89ad040b,129.0,G
26670992-04f,SCH1,c31f91cb,7225,a6b363db,130.0,C
26670992-04f,SCH1,e08b2156,7226,a6b363db,133.0,E
26670992-04f,SCH1,5cfa4317,7224,a6b363db,124.0,H
26670992-04f,SCH1,bbff6361,7222,a6b363db,135.0,N
266ba919-ec5,SCH8,ee8cbdde,7234,c7feca7e,140.0,E
266ba919-ec5,SCH8,d298a12d,7233,c7feca7e,138.0,G
266ba919-ec5,SCH8,1b692210,7230,c7feca7e,131.0,H
266ba919-ec5,SCH8,cfdedfeb,7231,c7feca7e,125.0,I
266ba919-ec5,SCH8,4e2a2786,7235,c7feca7e,129.0,R
266ba919-ec5,SCH8,61d8a846,7229,c7feca7e,134.0,T
266ba919-ec5,SCH8,e6311232,7232,c7feca7e,129.0,U
266cefce-c25,SCH6,cc4dfffc,7241,ea709e9e,137.0,E
266cefce-c25,SCH6,05cf9c3f,7243,ea709e9e,130.0,G
266cefce-c25,SCH6,e9b71804,7240,ea709e9e,130.0,M
266cefce-c25,SCH6,a492b3dc,7239,ea709e9e,135.0,N
266cefce-c25,SCH6,a59ba5b1,7242,ea709e9e,126.0,O
266cefce-c25,SCH6,018eb596,7244,ea709e9e,129.0,S
26753e35-7cb,SCH7,784fd59b,7253,ef4edf9f,121.0,G
26753e35-7cb,SCH7,1dcb5499,7255,ef4edf9f,136.0,H
26753e35-7cb,SCH7,e147aa1c,7247,ef4edf9f,129.0,I
26753e35-7cb,SCH7,573713a7,7252,ef4edf9f,131.0,M
26753e35-7cb,SCH7,8b7b5477,7249,ef4edf9f,135.0,O
26753e35-7cb,SCH7,2a2504d7,7250,ef4edf9f,125.0,U
26753e35-7cb,SCH7,764781b2,7248,ef4edf9f,138.0,X
267667c6-8d6,SCH2,d44fbfdc,7257,defe73d7,139.0,O
267667c6-8d6,SCH2,3fed8142,7258,defe73d7,140.0,R
267667c6-8d6,SCH2,f3464dd3,7256,defe73d7,128.0,T
2689b538-672,SCH5,9fffed3f,7262,8ba110df,130.0,C
2689b538-672,SCH5,cf0f95df,7261,8ba110df,127.0,E
2689b538-672,SCH5,4d520374,7260,8ba110df,128.0,O
2689b538-672,SCH5,450019e4,7259,8ba110df,131.0,S
268ce9b6-981,SCH2,79504b8f,7267,1ea54346,134.0,C
268ce9b6-981,SCH2,9dad882e,7268,1ea54346,127.0,E
268ce9b6-981,SCH2,9025c702,7266,1ea54346,127.0,I
268ce9b6-981,SCH2,424d50d7,7264,1ea54346,125.0,M
268ce9b6-981,SCH2,8c13cb60,7263,1ea54346,127.0,R
269173cf-49e,SCH2,2ce16a7e,7271,0b0706ab,129.0,C
269173cf-49e,SCH2,3315ed49,7270,0b0706ab,135.0,M
2692000c-449,SCH4,1caf8c31,7273,148a0383,133.0,H
2692000c-449,SCH4,a5758e5f,7272,148a0383,125.0,N
269a0f4e-2ce,SCH2,dc7167fd,7276,62bd5fe9,126.0,H
269a0f4e-2ce,SCH2,d7573328,7274,62bd5fe9,131.0,N
269a0f4e-2ce,SCH2,6683ba37,7275,62bd5fe9,126.0,T
26ac7ac4-0f1,SCH3,34934094,7277,cbf53b13,123.0,I
26ae085d-1a2,SCH1,bec39f78,7280,5af75bb4,130.0,C
26ae085d-1a2,SCH1,55843c94,7278,5af75bb4,121.0,E
26ae085d-1a2,SCH1,e17a3817,7282,5af75bb4,122.0,G
26ae085d-1a2,SCH1,2f93c573,7279,5af75bb4,123.0,M
26ae085d-1a2,SCH1,6dc12b95,7283,5af75bb4,126.0,N
26ae085d-1a2,SCH1,3ba4a522,7286,5af75bb4,130.0,T
26ae085d-1a2,SCH1,d2bede4b,7287,5af75bb4,131.0,Z
26b174bb-dd2,SCH4,85163027,7288,8d32d307,128.0,E
26b2c2f0-f7a,SCH4,acf8c826,7295,d7da6686,130.0,G
26b2c2f0-f7a,SCH4,4349fb79,7289,d7da6686,129.0,I
26b2c2f0-f7a,SCH4,412c0f6c,7294,d7da6686,131.0,M
26b2c2f0-f7a,SCH4,85873bf1,7290,d7da6686,128.0,S
26b2c2f0-f7a,SCH4,0a52b0b3,7292,d7da6686,,T
26b2c2f0-f7a,SCH4,91702781,7293,d7da6686,125.0,U
26bdca4c-b26,SCH6,73dd27cb,7298,940fda26,126.0,H
26bdca4c-b26,SCH6,4d5c3755,7300,940fda26,130.0,I
26bdca4c-b26,SCH6,efd0dfd1,7304,940fda26,132.0,O
26bdca4c-b26,SCH6,c80db40c,7302,940fda26,127.0,Y
26bdca4c-b26,SCH6,254fda29,7299,940fda26,134.0,Z
26c5dfea-fc4,SCH1,2be50eea,7311,9016fc5a,133.0,G
26c5dfea-fc4,SCH1,bc4bca2b,7312,9016fc5a,123.0,H
26c5dfea-fc4,SCH1,56296b80,7309,9016fc5a,132.0,O
26c5dfea-fc4,SCH1,8290bf42,7307,9016fc5a,120.0,S
26c5dfea-fc4,SCH1,8f42bc19,7308,9016fc5a,133.0,T
26c5dfea-fc4,SCH1,511e929e,7313,9016fc5a,127.0,U
26c6ffbd-a5c,SCH3,b2e06438,7316,e3dff027,136.0,I
26c6ffbd-a5c,SCH3,5868d0c6,7315,e3dff027,132.0,N
26c6ffbd-a5c,SCH3,de5b8fb6,7314,e3dff027,127.0,X
26c7336d-7c3,SCH8,28e52b7f,7319,683afe43,130.0,C
26c7336d-7c3,SCH8,00d64925,7322,683afe43,124.0,H
26c7336d-7c3,SCH8,8e1e399d,7318,683afe43,,I
26c7336d-7c3,SCH8,1841d0e7,7321,683afe43,135.0,M
26c7336d-7c3,SCH8,dfae5bb2,7320,683afe43,129.0,N
26c7336d-7c3,SCH8,c6ee62d3,7323,683afe43,131.0,R
26c7336d-7c3,SCH8,5228225d,7317,683afe43,140.0,U
26ca44d3-e83,SCH8,6d7b4e6b,7324,08334bbe,123.0,C
26cf4bbe-e4f,SCH6,bfb12f76,7332,d03cff7d,133.0,C
26cf4bbe-e4f,SCH6,2b660150,7333,d03cff7d,137.0,E
26cf4bbe-e4f,SCH6,7843a070,7326,d03cff7d,121.0,G
26cf4bbe-e4f,SCH6,f32dde52,7329,d03cff7d,132.0,I
26cf4bbe-e4f,SCH6,de5a3ce9,7325,d03cff7d,129.0,M
26cf4bbe-e4f,SCH6,82e2fe0f,7327,d03cff7d,131.0,S
